iteration,feature_example,recommended_variant,reward,request_id,processed,count_a,count_b,rolling_reward
3899,red,a,1.5,c4827f4b-52d3-48cc-9529-54b5ac64fe09,1,1,0,1.44
3900,blue,b,1.5,411207e4-48c7-4d51-8f34-d0eac039837f,1,0,1,1.44
3901,red,a,1.5,0e76da07-97aa-4bb5-b555-7c385549fa07,1,1,0,1.44
3902,blue,b,1.5,ae56a686-b457-4e13-a68b-cd22939adfb3,1,0,1,1.44
3903,blue,b,1.5,9d15d39b-aedd-4b61-8e38-5d5115fb0bb5,1,0,1,1.45
3904,red,a,1.5,664c701b-6f3e-4427-bde5-3a44f391979c,1,1,0,1.45
3905,red,b,1.0,9f8f8e6e-3492-4fdb-92ec-65f2498afe7e,1,0,1,1.44
3906,red,a,1.5,afc484e0-8fe0-471e-89be-c1ebd35eeedf,1,1,0,1.44
3907,blue,b,1.5,c6b970ad-3cc2-42bf-9e48-13ae8309672d,1,0,1,1.44
3908,blue,b,1.5,49e251a1-32b2-4a1a-a27a-9928b98367ed,1,0,1,1.44
3909,red,a,1.5,d89e46ba-0ad7-49c7-9d3f-d7d224b92a74,1,1,0,1.44
3910,blue,b,1.5,65fd990e-745c-4722-9500-7c8593524907,1,0,1,1.44
3911,red,a,1.5,a6b06769-a162-43ce-8323-e9f28df2d6aa,1,1,0,1.45
3912,red,a,1.5,bb8b16ce-bf9c-4c2d-9898-814608844004,1,1,0,1.45
3913,blue,b,1.5,395179d4-b045-4b20-97c3-cb124b802e54,1,0,1,1.45
3914,blue,b,1.5,21ae19d1-4ed6-4904-8903-ce9b8b2f21a5,1,0,1,1.45
3915,blue,b,1.5,9c9879f7-fa3f-4648-b311-a05cd2ec97a3,1,0,1,1.45
3916,red,a,1.5,beaa2204-65bb-4ed8-8454-309afa4f45d3,1,1,0,1.45
3917,blue,b,1.5,db42df63-5f10-4268-b0b2-44a651c5d6ec,1,0,1,1.45
3918,blue,b,1.5,3860c611-65c1-40ec-a4e7-6de2649f3211,1,0,1,1.45
3919,red,a,1.5,a574f5b3-2b0e-4ad2-a8da-5b1eac92a6b2,1,1,0,1.45
3920,red,a,1.5,79b7032b-12d7-4f9b-a316-52ca2fcfca2d,1,1,0,1.45
3921,red,a,1.5,f34e0f58-6f96-4fff-a065-4b507ef53cc3,1,1,0,1.45
3922,red,b,1.0,e8349daf-3433-4b13-b0d9-9a6dbc0331f4,1,0,1,1.44
3923,red,a,1.5,7b5308ea-80d0-4830-b9fe-81367fb4fe5a,1,1,0,1.44
3924,blue,b,1.5,c11c0b6c-95a3-4da0-bf05-3dd080e7f253,1,0,1,1.44
3925,red,b,1.0,60d69b74-2812-4f2e-98c2-785434e6c5e8,1,0,1,1.43
3926,blue,b,1.5,d2365798-c74f-4f2d-a51a-2b6774c53169,1,0,1,1.43
3927,blue,b,1.5,16fd065c-ee2a-418e-896e-b591bb428422,1,0,1,1.43
3928,red,a,1.5,c9a7d366-4451-44c3-9f79-1cf017f13f35,1,1,0,1.44
3929,red,a,1.5,7f8d0853-a8d2-4632-8834-064e1009f582,1,1,0,1.44
3930,red,a,1.5,9dc658b3-060a-4ed9-8273-a0a18251f76d,1,1,0,1.44
3931,red,a,1.5,a2f85052-4344-4e1d-85c8-ef07e4d6131e,1,1,0,1.44
3932,blue,b,1.5,210d72a9-c5ec-45ef-adbd-bf97b5ba4e2e,1,0,1,1.45
3933,red,a,1.5,0663c9f6-2edd-4eff-b454-959601cd64a0,1,1,0,1.45
3934,red,a,1.5,a3419117-4c9f-4199-a06c-98b4531e09be,1,1,0,1.45
3935,blue,b,1.5,b77b938c-98d8-477f-b1e9-545fb847e712,1,0,1,1.45
3936,red,a,1.5,7cd2244a-afca-4d98-aa55-53417c8f0ef4,1,1,0,1.45
3937,blue,b,1.5,6d6bb916-52bf-4d72-8a2d-30b0997666b1,1,0,1,1.45
3938,blue,b,1.5,7a7e2604-bbff-4a98-8c27-590b6e89ff86,1,0,1,1.45
3939,blue,b,1.5,1f48d059-4ef1-496f-887b-9df06af4a33a,1,0,1,1.45
3940,blue,b,1.5,cab5ccf4-5b53-45c8-b982-c0b0150f79bf,1,0,1,1.46
3941,red,b,1.0,2b649138-d5f1-4ba9-ac67-cf4cb1ed8076,1,0,1,1.45
3942,blue,a,1.0,0698608d-415f-407e-b495-9f5bde9020fb,1,1,0,1.44
3943,blue,b,1.5,e431446c-8287-42ff-94ac-814f2dc3559c,1,0,1,1.44
3944,blue,b,1.5,3f58184f-13f6-4596-8a39-9fe3ea755222,1,0,1,1.44
3945,blue,b,1.5,7eaa7b03-97f7-47ed-b5b0-6bc8acec00a0,1,0,1,1.44
3946,red,a,1.5,28d31234-3d6d-41ca-8470-bc9767a392f0,1,1,0,1.44
3947,red,a,1.5,73c832b2-45ac-4a3f-8bc9-99936acb3310,1,1,0,1.44
3948,blue,a,1.0,28d4851e-87b2-4375-9f59-b0ff82e22ea5,1,1,0,1.44
3949,red,a,1.5,d03740bd-2a82-46f9-aa21-b51c7bf6c377,1,1,0,1.44
3950,red,b,1.0,305a5c8d-ea09-428f-88d1-c45f7649a076,1,0,1,1.43
3951,red,a,1.5,6bdef393-efff-404c-9e97-37b688575af2,1,1,0,1.43
3952,red,b,1.0,2b3bff82-fcc9-4666-9c85-b3dc6723d78e,1,0,1,1.42
3953,red,a,1.5,8110708e-58a2-46e5-9c39-8462be8b59bc,1,1,0,1.42
3954,blue,b,1.5,c58d00f9-56aa-45fb-91f2-95cc010d4990,1,0,1,1.42
3955,blue,b,1.5,fb3f17d3-0c82-445d-b6b9-439ed4518ffd,1,0,1,1.43
3956,red,a,1.5,bc115270-738a-4df3-b3f1-bd71dbbd3ba5,1,1,0,1.43
3957,red,a,1.5,3c9ce988-e7db-454e-9673-de4c4bf35731,1,1,0,1.43
3958,blue,a,1.0,feced0e7-2802-46c2-95fb-6d6bc37a3667,1,1,0,1.42
3959,red,b,1.0,645fa6e9-eddc-4eb4-af2a-6fafcad813a2,1,0,1,1.41
3960,blue,b,1.5,46790034-b41e-4889-8937-79985f24cee2,1,0,1,1.41
3961,red,a,1.5,5d90e4fd-c248-4db3-948f-0fe19be41e56,1,1,0,1.41
3962,blue,b,1.5,a22733a9-9392-412c-b699-7c545b5d20ed,1,0,1,1.41
3963,blue,b,1.5,7a989362-aed4-4770-a490-bf3e2b428d51,1,0,1,1.41
3964,red,a,1.5,2de673f0-3b42-462b-ae64-4b5d0b6e05fa,1,1,0,1.41
3965,blue,b,1.5,91048478-cc6b-4642-ac5d-76b52487bac5,1,0,1,1.41
3966,red,a,1.5,e37a7b8c-7bf6-445f-97d9-d59eca091959,1,1,0,1.41
3967,blue,a,1.0,48c6e7e5-808f-492a-8361-ac3f94400758,1,1,0,1.4
3968,blue,b,1.5,6aea7ad3-8f6c-476e-b942-c1aac2c7774a,1,0,1,1.4
3969,blue,b,1.5,dd740a29-fc6c-4319-b90f-ebf459ad5899,1,0,1,1.4
3970,red,a,1.5,84200392-70bf-4fea-b0ee-7dd8b02a4fa9,1,1,0,1.4
3971,red,a,1.5,2d33b0a5-8ddf-40ff-9d31-ff838049c9bc,1,1,0,1.4
3972,blue,a,1.0,3b41deaf-24b8-4ce4-bcd3-00a53cf5d050,1,1,0,1.4
3973,red,b,1.0,d5fb9176-9973-4249-b501-ef790e035066,1,0,1,1.39
3974,blue,b,1.5,a932e77c-5a99-43e6-b322-4a343b3535cc,1,0,1,1.39
3975,blue,b,1.5,c98894be-d8be-4747-98bd-37c754661f81,1,0,1,1.4
3976,red,a,1.5,aef36e7f-5883-4aaa-993c-08d44c482b4e,1,1,0,1.4
3977,red,a,1.5,aab620bc-dd6a-40c9-90fd-35a5d145589d,1,1,0,1.4
3978,blue,b,1.5,6f97f911-81b6-44d5-a6b3-73971ca71aee,1,0,1,1.4
3979,red,a,1.5,8836bd45-b784-4f15-bdd0-74c6b434efae,1,1,0,1.4
3980,blue,b,1.5,d556de98-57b6-4a88-b244-273a5b7b68a4,1,0,1,1.4
3981,blue,b,1.5,daa5c065-942f-4770-8944-ac1dc522ca35,1,0,1,1.4
3982,blue,a,1.0,76079caf-68d7-4121-bad9-45c2625a3c39,1,1,0,1.39
3983,red,a,1.5,555ae232-f4aa-4be0-80ac-875757c1fe9f,1,1,0,1.39
3984,blue,b,1.5,6b8c45bc-9aa0-4f38-8086-b4e9a72eaf56,1,0,1,1.39
3985,blue,b,1.5,0cace59d-d4d5-44dd-a787-00332dbccaf3,1,0,1,1.39
3986,blue,b,1.5,7e72deb5-896d-4509-af43-78efd5de33d9,1,0,1,1.39
3987,blue,a,1.0,df6fbfb5-058c-4ed3-8f36-fd6769d0a5b8,1,1,0,1.38
3988,blue,b,1.5,9ae6fe18-4be9-4839-9601-62764d2310fb,1,0,1,1.38
3989,blue,b,1.5,901fc79a-c6f0-4f76-8049-55d04b6c78b8,1,0,1,1.38
3990,red,b,1.0,17437d45-82be-4aae-8bfd-500a2a5eb561,1,0,1,1.37
3991,blue,b,1.5,4a53dc9d-4057-4db5-b5f5-c0bd728c7f74,1,0,1,1.38
3992,blue,b,1.5,b778e3f5-93cb-4f52-860d-564607910df1,1,0,1,1.39
3993,red,a,1.5,e2c503e9-5d90-4a56-be5d-b0d469cde213,1,1,0,1.39
3994,blue,b,1.5,2f66a475-9a8b-465f-bc3e-b37cf2cdbb00,1,0,1,1.39
3995,red,a,1.5,fc875f0f-6cea-4e6a-b337-e67d26a87394,1,1,0,1.39
3996,blue,b,1.5,fcc8efe1-89dc-4c18-9174-db9c782c8728,1,0,1,1.39
3997,blue,b,1.5,1fd04b1e-3809-444e-a673-f1d11d926a0c,1,0,1,1.39
3998,blue,a,1.0,794bec2e-bcb9-4384-9965-5fbe3e7d6094,1,1,0,1.39
3999,blue,b,1.5,3dd71f46-73f7-40b1-9bd9-832efdecde4e,1,0,1,1.39
4000,red,a,1.5,93ac5af6-b730-49d6-a199-11fe0f52489e,1,1,0,1.4
4001,blue,b,1.5,39486f6a-7072-4be7-94f9-43922be5f4bf,1,0,1,1.4
4002,red,a,1.5,98f4e611-4016-41af-a825-82191642ad0f,1,1,0,1.41
4003,blue,b,1.5,5c4de29e-47c4-46f9-a464-d06329299b26,1,0,1,1.41
4004,blue,b,1.5,8b300707-1ba9-4e55-a813-22db5cc827d0,1,0,1,1.41
4005,blue,b,1.5,8e5f273a-5523-41fa-8ff8-1f826b2404ea,1,0,1,1.41
4006,red,a,1.5,61f4e7eb-04ec-4207-8982-28160f7087ad,1,1,0,1.41
4007,blue,a,1.0,3c8c007f-f7f6-4fa5-8d2a-62a9d5b9aefa,1,1,0,1.4
4008,blue,b,1.5,66d9727b-562e-4582-a394-8cbb9de65815,1,0,1,1.41
4009,red,b,1.0,752128e2-cdc8-4677-be81-48d2b541167f,1,0,1,1.41
4010,blue,b,1.5,0d769613-434e-4d41-9542-336e386dc45f,1,0,1,1.41
4011,red,a,1.5,2fc89c58-82c0-484f-b71f-6ff1c78a4992,1,1,0,1.41
4012,red,a,1.5,8d6f0f54-248b-4292-a301-6f5b877d1f16,1,1,0,1.41
4013,red,a,1.5,cf6906cd-e832-4621-80b7-1cd839beb2cc,1,1,0,1.41
4014,blue,b,1.5,e7bfb065-22b6-4975-bfcb-bac79bf60eb7,1,0,1,1.41
4015,blue,b,1.5,1dc4b92d-8301-47f7-b290-62636d69018f,1,0,1,1.41
4016,blue,b,1.5,a60843ac-5045-4f8f-977c-aac0442fb238,1,0,1,1.41
4017,red,a,1.5,5fe50448-4e96-45df-8a0d-a10ae13c4667,1,1,0,1.42
4018,red,a,1.5,38311754-18b2-4b37-adfb-5519360be7c1,1,1,0,1.42
4019,red,a,1.5,26af0d71-6ba2-4b97-bde3-ce2c6c48a2d3,1,1,0,1.42
4020,red,a,1.5,e0ca797a-b754-4ab0-9922-7ae9fc3e684d,1,1,0,1.42
4021,blue,b,1.5,4a65d83f-501b-40e7-81ec-c6ed003fa932,1,0,1,1.42
4022,blue,b,1.5,e3a21c83-5d10-44d9-9007-6f14c9bcfe8e,1,0,1,1.43
4023,red,a,1.5,fc418986-28c4-48d7-9368-975dd21e0a24,1,1,0,1.44
4024,red,a,1.5,5a8fd4c3-b413-4297-82e9-147643046e75,1,1,0,1.44
4025,red,a,1.5,84ae73fe-32f8-4142-9f98-b24b8e3b0eca,1,1,0,1.44
4026,red,a,1.5,c44589b5-ef53-4281-834a-770e3c9e2e44,1,1,0,1.44
4027,blue,a,1.0,a5b1e0ff-b85d-491e-b8a5-6fb9e9d1472f,1,1,0,1.43
4028,red,a,1.5,cb09ce64-377b-4413-8bfc-49a810f47b95,1,1,0,1.43
4029,blue,b,1.5,787dcd95-d9a6-42dc-b9da-191e417fcf64,1,0,1,1.43
4030,red,a,1.5,a196341e-7fa2-4343-a767-3d1c17bddf75,1,1,0,1.43
4031,red,a,1.5,43318724-66fe-4fed-bbfa-f00ca239b740,1,1,0,1.43
4032,blue,b,1.5,215e5abb-4689-4904-be26-1767ab01d76b,1,0,1,1.44
4033,red,a,1.5,91c825e4-1d33-4bec-a4ec-239ef2f53e21,1,1,0,1.44
4034,red,a,1.5,07ef6f76-53d5-41c1-94b0-b1102fa33391,1,1,0,1.44
4035,red,a,1.5,16d5712d-f466-4bee-94c8-97570647f73a,1,1,0,1.44
4036,blue,b,1.5,88624d20-c51a-4cdc-8563-5c5477ea3ff2,1,0,1,1.44
4037,blue,b,1.5,4da67368-2a3c-4b4f-9adf-62cb5b149d46,1,0,1,1.45
4038,red,a,1.5,b3678d1e-3ef5-45f7-9b8e-4102403ed449,1,1,0,1.45
4039,red,a,1.5,2a656f0e-640c-4d80-8526-efc2089357e1,1,1,0,1.45
4040,blue,b,1.5,b04974de-d9ca-47d1-b69e-43cd25dd03b6,1,0,1,1.46
4041,blue,b,1.5,adbe491d-415a-42b1-a478-a1ec252dfced,1,0,1,1.46
4042,red,b,1.0,9249545f-e80e-4e12-8dff-98ac343da2cc,1,0,1,1.45
4043,blue,b,1.5,98ea7c6d-d87a-43dc-bfcd-24d69203cbba,1,0,1,1.45
4044,blue,b,1.5,2acadede-c336-4472-8c9a-20195c2997ff,1,0,1,1.45
4045,blue,a,1.0,88f06472-c09e-4090-bc27-e728c46bc7d6,1,1,0,1.44
4046,red,a,1.5,34ea8427-e231-40f3-ba09-fbe752fbef80,1,1,0,1.44
4047,red,a,1.5,dbf04812-9ee9-4aa6-a2c6-db47f28f8256,1,1,0,1.44
4048,blue,b,1.5,1fdab3e5-dd3e-4a63-a3cf-8b8483bd8c58,1,0,1,1.45
4049,red,a,1.5,be132ec5-4d88-47dd-a07f-428fca8ea7d8,1,1,0,1.45
4050,blue,a,1.0,9a887724-93c7-43fa-a0e8-0a81c044da57,1,1,0,1.44
4051,blue,b,1.5,17e271fe-9ff8-4130-89cf-e47e87cf555a,1,0,1,1.44
4052,red,a,1.5,1fb77a7e-638d-4bb5-a3d1-baace12e2141,1,1,0,1.44
4053,red,a,1.5,65dffb08-5211-4767-91d1-b98dfb83825a,1,1,0,1.44
4054,blue,b,1.5,50532b12-51c9-42bf-a375-b3c6b5b750ad,1,0,1,1.44
4055,red,a,1.5,b62cf7a7-4a5a-44d3-ab3e-2d79a21ebf77,1,1,0,1.44
4056,red,a,1.5,196ada1d-05cf-4c81-a6ca-3a5f8fbebbbd,1,1,0,1.44
4057,blue,b,1.5,9c6e69da-b42e-4fb4-81e3-d597d2f71d24,1,0,1,1.45
4058,red,a,1.5,4e74c383-164e-48bb-b0c2-eac22106c8c3,1,1,0,1.45
4059,blue,b,1.5,a2292769-3c02-478b-b20f-89df4cbd5b17,1,0,1,1.46
4060,blue,b,1.5,33f5ea47-2646-4853-b9f4-c8a9d45e3ac7,1,0,1,1.46
4061,red,a,1.5,5d9775c2-67f0-4d20-a416-da7ef9ad9dbf,1,1,0,1.46
4062,blue,b,1.5,66569a86-1c9d-4cb4-a2ab-4c3306357f3a,1,0,1,1.46
4063,red,a,1.5,2414963d-9879-4f1e-9d23-b34b2c92ffe1,1,1,0,1.46
4064,red,a,1.5,d546e394-ed34-4d36-aec3-3a54c0db5e90,1,1,0,1.46
4065,red,a,1.5,c57ff83d-7c65-46ef-9dca-4d29b82be80e,1,1,0,1.46
4066,blue,b,1.5,41e3c549-d03c-40b5-90d1-d89b25f59713,1,0,1,1.46
4067,red,b,1.0,875e144e-79a4-4ad2-8aee-725df613584c,1,0,1,1.45
4068,blue,a,1.0,e33d59ac-8d7d-4e3a-9864-126951b9a525,1,1,0,1.44
4069,blue,b,1.5,523f47b5-cf61-4433-93b0-b5db7dcdebab,1,0,1,1.44
4070,red,a,1.5,5d6703ad-1439-4a2e-a68f-40ede4d74976,1,1,0,1.44
4071,red,b,1.0,ad33ca29-aa5c-4323-b871-b8015a7fcdf7,1,0,1,1.43
4072,blue,b,1.5,23e97e4a-b209-4898-8b5d-e05d4a113b7c,1,0,1,1.43
4073,red,a,1.5,444d9543-b4df-46ce-8dff-ef474f875078,1,1,0,1.43
4074,red,a,1.5,5c4ec870-0293-4da1-9275-5afff1e5ce60,1,1,0,1.43
4075,red,a,1.5,2920fd57-62b9-4d03-be41-9920317b72b4,1,1,0,1.43
4076,blue,b,1.5,a36849c1-1d2c-4576-bfbb-8b8680949dc6,1,0,1,1.43
4077,blue,b,1.5,63f07236-8615-4724-8d0d-f96f77dd5ad3,1,0,1,1.44
4078,red,a,1.5,e4bffbd0-8660-4ef4-9c41-1068ae0d8f16,1,1,0,1.44
4079,red,a,1.5,d308f70b-e816-4719-8890-f5c1a66ed787,1,1,0,1.44
4080,blue,b,1.5,777f0504-3c80-4672-b044-01e88c106edb,1,0,1,1.44
4081,red,a,1.5,c28893ec-4ae6-451c-8861-c284dce913d8,1,1,0,1.44
4082,blue,b,1.5,6406193d-23ad-410b-bf5b-ae106ed5b5d6,1,0,1,1.44
4083,red,a,1.5,d51432e3-289b-4962-99ff-d25b1c17ac04,1,1,0,1.44
4084,blue,b,1.5,54d4b7b5-3832-41ac-92a3-84f091a42557,1,0,1,1.44
4085,blue,a,1.0,3e6d97d1-aa45-41f3-9478-b73345b6b1ab,1,1,0,1.43
4086,red,a,1.5,ba6ef27d-c68e-49cc-b4e8-03e6cc8db47a,1,1,0,1.43
4087,red,a,1.5,fabe0738-6830-4d29-832f-dec38e86f62f,1,1,0,1.43
4088,red,a,1.5,da8df065-835e-4fc0-8483-d8257a959af3,1,1,0,1.43
4089,blue,b,1.5,1d079cbb-a9f2-4ba2-9c28-8c4e191a7c0d,1,0,1,1.43
4090,blue,b,1.5,ae115703-30cb-4d51-ac7f-79919232af0a,1,0,1,1.43
4091,red,a,1.5,a4d20434-b231-450c-be92-f8776fd90eea,1,1,0,1.43
4092,red,a,1.5,6140ef5c-a940-40d8-a892-594c03bf4e34,1,1,0,1.44
4093,blue,b,1.5,28883a7e-9ec8-4916-8ebb-b4358fc1662b,1,0,1,1.44
4094,blue,a,1.0,949c57b9-8536-4d54-8dce-f766f84d968f,1,1,0,1.43
4095,red,a,1.5,631ea756-fe10-4ca1-a885-104981e5cc1e,1,1,0,1.44
4096,blue,b,1.5,87159244-1cf4-4180-92e6-7f33d7a7dc19,1,0,1,1.44
4097,blue,b,1.5,279ad8f2-c4f2-449e-8c41-38e2fdd81fda,1,0,1,1.44
4098,blue,b,1.5,0198226b-952f-4427-83c5-8208eea8e8dc,1,0,1,1.44
4099,blue,a,1.0,9d468f0e-4171-41ca-9879-ce1925be7b77,1,1,0,1.43
4100,red,a,1.5,19e72b00-90ad-4d93-9b05-ddc1fc31a765,1,1,0,1.44
4101,blue,b,1.5,2d6ea0dc-ec63-4cab-99e9-4a41ddbb8e06,1,0,1,1.44
4102,blue,b,1.5,56081d2d-712e-4af8-b66e-dfaecf5b10ab,1,0,1,1.44
4103,red,a,1.5,a15db575-79a9-480a-b611-2b17cfbc3718,1,1,0,1.44
4104,red,a,1.5,ff05820a-83e9-40f4-b8f7-f5df99c8993b,1,1,0,1.44
4105,blue,b,1.5,d81d484c-dec2-4c9a-9b2c-3945eeadd562,1,0,1,1.44
4106,blue,b,1.5,00d96224-82e5-4bcd-bbe5-921dd21276d7,1,0,1,1.44
4107,red,a,1.5,ba01a721-9c3a-40c7-839c-9795932b37f4,1,1,0,1.44
4108,red,a,1.5,6957153b-e1f8-4904-9dac-f50d7b26beb8,1,1,0,1.44
4109,red,a,1.5,9b0ff2a9-e004-4c22-8011-f75c97803dee,1,1,0,1.44
4110,red,a,1.5,b094c356-de4c-4f32-9951-614fef43213b,1,1,0,1.44
4111,blue,b,1.5,82c4afc2-b01b-4d43-9ad2-fb7258046222,1,0,1,1.44
4112,red,a,1.5,30f90407-9b9b-4adf-b514-bc8294afc27e,1,1,0,1.44
4113,blue,b,1.5,1a717d51-f593-40c6-bb74-5694363752ed,1,0,1,1.44
4114,red,b,1.0,e496ebf4-f9de-44ee-a3c8-3ea6c975741d,1,0,1,1.43
4115,blue,b,1.5,88495dcf-cf66-477e-b48a-c168e3758b48,1,0,1,1.43
4116,red,a,1.5,bd76b01e-c282-49be-b07a-6413a0a74295,1,1,0,1.43
4117,red,a,1.5,4c3c54a8-5697-41fe-8e08-07d43d6a6818,1,1,0,1.44
4118,blue,b,1.5,ab36bf56-0211-48cd-81e0-9d5ad84e8cc5,1,0,1,1.45
4119,blue,a,1.0,5cdf8c17-ba7e-4255-ac8f-4b2faea16072,1,1,0,1.44
4120,red,a,1.5,fe695518-2146-4e26-bb2e-edf6ac652844,1,1,0,1.44
4121,blue,b,1.5,58a72f40-b18c-4e8d-a2f0-a7c428d71df1,1,0,1,1.45
4122,blue,b,1.5,52390939-4753-4af9-9a27-e2197af2b2aa,1,0,1,1.45
4123,red,a,1.5,728bf2d5-ecbd-4f7a-8dce-74ef034ad877,1,1,0,1.45
4124,red,a,1.5,881ef2f1-31a1-4c5a-9991-c31b97a819ee,1,1,0,1.45
4125,red,a,1.5,36558887-e518-4e45-a334-567f1980d08f,1,1,0,1.45
4126,red,a,1.5,c7999cdd-9613-4c94-b728-59ccfc4e1e34,1,1,0,1.45
4127,red,a,1.5,fcbfe55f-e8ff-4463-ba11-077d5b105f3e,1,1,0,1.45
4128,red,a,1.5,6fc8de0d-3f26-4c7f-8f8a-e007571d8876,1,1,0,1.45
4129,blue,b,1.5,f4e51f24-46fc-49c3-8e5b-33f7047be0d2,1,0,1,1.45
4130,red,a,1.5,29b01abb-5313-4c46-a985-ff01b4bda357,1,1,0,1.45
4131,blue,b,1.5,e762d493-659c-4e75-88ed-765c1fe31a69,1,0,1,1.45
4132,blue,b,1.5,38e7e8e8-9e74-4778-af0f-d210c9e0bc35,1,0,1,1.45
4133,blue,b,1.5,2b8d9142-31dc-4bff-b03e-864234b65845,1,0,1,1.45
4134,red,a,1.5,b5b47574-8567-4282-925e-5a84b6c6ba89,1,1,0,1.45
4135,blue,b,1.5,308bef52-f49c-4c32-b642-47f518232269,1,0,1,1.46
4136,red,a,1.5,6cdd737e-5ae3-4760-94d9-8749821d769c,1,1,0,1.46
4137,red,a,1.5,8cd7b7ae-2368-4138-adda-72ae8c3fb0cd,1,1,0,1.46
4138,red,b,1.0,d5642a66-9340-4235-bc96-23ce1234a221,1,0,1,1.45
4139,blue,b,1.5,fbe2ee80-9fde-411f-b023-86eed002e8ea,1,0,1,1.45
4140,blue,b,1.5,ba7f7f93-a73d-4f7c-bf55-34f98fbe2f38,1,0,1,1.45
4141,red,b,1.0,8f183f6c-1584-47a9-80b5-409fd7ffae16,1,0,1,1.44
4142,red,a,1.5,785fd931-4dd1-4363-9fbe-ee9566e8b928,1,1,0,1.44
4143,blue,b,1.5,8a1f5f77-9792-4a5e-a819-e5d5d84fb654,1,0,1,1.44
4144,blue,b,1.5,2c812a0c-a07a-4151-a77f-b854ec39178b,1,0,1,1.45
4145,red,a,1.5,88681137-2d8c-45ee-98b6-aec9a1370a34,1,1,0,1.45
4146,blue,b,1.5,3507e4a2-6195-4d92-ba39-d7daed4a543d,1,0,1,1.45
4147,blue,b,1.5,b6577d0b-3b63-4a9d-88bf-81988e017991,1,0,1,1.45
4148,red,a,1.5,a54dde85-5507-48e8-832f-5fbaae83420c,1,1,0,1.45
4149,red,b,1.0,bb77829f-95ee-46b6-bbb6-29725e17c9c4,1,0,1,1.45
4150,blue,a,1.0,6d4f5637-7c03-41d6-b98c-50f2c566376f,1,1,0,1.44
4151,red,b,1.0,88b80ff6-313e-47b8-8309-40324553f7a2,1,0,1,1.43
4152,red,a,1.5,acf6a1d2-a3de-4ceb-9b3a-0e7849939a19,1,1,0,1.43
4153,red,a,1.5,f812c869-b4fc-4050-923d-5e670438a069,1,1,0,1.43
4154,red,a,1.5,61f84b09-1c3c-416f-85c9-a2cc44278097,1,1,0,1.43
4155,blue,b,1.5,25b2d24c-e7c2-4954-8805-309667228240,1,0,1,1.43
4156,blue,a,1.0,60f3d1a8-f7a1-4193-9293-c81fc62fda9a,1,1,0,1.42
4157,red,a,1.5,a89ffd34-588c-457e-a5a6-a59c9e40be59,1,1,0,1.42
4158,blue,b,1.5,616d27f3-589c-418b-9f7d-1179f9a5041f,1,0,1,1.42
4159,red,a,1.5,046ca2fe-916d-42e9-9eaa-bf738609c089,1,1,0,1.42
4160,red,a,1.5,1f73a289-0014-4498-9029-74d1b0f17548,1,1,0,1.42
4161,blue,b,1.5,ee2d4526-0171-4daf-bafa-67fa6e8dc1a8,1,0,1,1.42
4162,blue,b,1.5,d0416d0f-bf70-4fd0-8c21-6f3cf17eea53,1,0,1,1.42
4163,blue,a,1.0,a0b05bdb-fa5c-417d-935c-4499fedec488,1,1,0,1.41
4164,blue,a,1.0,34da1edd-e193-443d-93db-1b6a584a8b44,1,1,0,1.41
4165,blue,b,1.5,39ad56b3-3411-44b9-88c2-ba7f1742c90e,1,0,1,1.41
4166,blue,b,1.5,c19dc83a-ef9f-468b-8e33-c771a89d256f,1,0,1,1.41
4167,blue,b,1.5,9ce54fcd-1592-45a4-9c70-f90e328b7310,1,0,1,1.41
4168,blue,b,1.5,7308e09e-ea20-42e2-9e90-089028eefdf4,1,0,1,1.41
4169,red,a,1.5,8d04b57c-eb4d-4c8e-ac78-b10f5a3ad4a8,1,1,0,1.42
4170,red,a,1.5,2ddbd827-ea6e-4bd4-ab5b-eed2ec93b112,1,1,0,1.42
4171,red,a,1.5,9681bc98-07ae-4375-8066-ca86d584bbd7,1,1,0,1.42
4172,blue,a,1.0,5acff1e6-3fbe-49b6-8af7-4a0f1e895922,1,1,0,1.41
4173,red,a,1.5,1a818594-a7ca-4e00-b593-342cc7fd8028,1,1,0,1.41
4174,red,a,1.5,47a052f3-6c74-4d43-8964-b6a4e37682a3,1,1,0,1.41
4175,blue,b,1.5,a9a8d3b3-ec02-46b7-bf1f-7339b01a3a58,1,0,1,1.41
4176,blue,b,1.5,96a6c6b1-1136-4ca3-a5f5-c0cf371f4c6d,1,0,1,1.41
4177,blue,b,1.5,475dc66d-65b4-4242-8a0e-1e80715d860b,1,0,1,1.41
4178,blue,b,1.5,5ba90b3e-e806-425d-8b42-07684eb1499c,1,0,1,1.41
4179,red,a,1.5,d6ba03bc-963f-48a2-abb6-de44af28870d,1,1,0,1.41
4180,red,a,1.5,c9c48da9-f342-42fe-b82a-6e4f103ce533,1,1,0,1.41
4181,red,a,1.5,5fd14006-08c7-49b0-9ffa-63fb39eac8d4,1,1,0,1.41
4182,blue,b,1.5,73b7ee30-4e90-414b-aaa3-fa1b9b7c5dc0,1,0,1,1.41
4183,blue,b,1.5,f8b77fad-b718-478f-ab8d-6292464322f6,1,0,1,1.41
4184,red,a,1.5,45a25559-0518-4dc5-b0d0-8c26a47e25f1,1,1,0,1.41
4185,red,a,1.5,c7e9e513-e1e9-47d5-9766-e4af573aa36d,1,1,0,1.41
